image,count_a,count_b,matched,coverage,mean_iou,count_delta
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_2.png,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_0.png,2.0000,1.0000,1.0000,0.5000,0.9892,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_1.png,0.0000,3.0000,0.0000,0.0000,0.0000,3.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_2.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_3.png,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000926_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000926_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000928_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000928_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0_with_bg_1.png,4.0000,5.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0_with_bg_0.png,4.0000,2.0000,2.0000,0.5000,0.8461,2.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0_with_bg_0.png,1.0000,1.0000,1.0000,1.0000,0.9896,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0_with_bg_2.png,1.0000,1.0000,1.0000,1.0000,0.9966,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_4.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0_with_bg_0.png,4.0000,3.0000,2.0000,0.5000,0.9554,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0_with_bg_1.png,1.0000,1.0000,1.0000,1.0000,0.9801,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0_with_bg_2.png,3.0000,4.0000,3.0000,0.7500,0.9076,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0_with_bg_5.png,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_1.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_2.png,4.0000,3.0000,2.0000,0.5000,0.7816,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_1.png,3.0000,1.0000,1.0000,0.3333,0.9799,2.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_2.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_1.png,2.0000,1.0000,1.0000,0.5000,0.9878,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_1.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_5.png,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0_with_bg_1.png,1.0000,1.0000,1.0000,1.0000,0.9899,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037640_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037640_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_md_0_0_1000010856__BB__0__DD__1_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_md_0_0_1000010856__BB__0__DD__1_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_285_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_285_l_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_343_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_343_r_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3589_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3589_l_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3847_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3847_r_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0_with_bg_1.png,1.0000,1.0000,1.0000,1.0000,0.9858,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0_with_bg_5.png,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_647_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_647_r_0_with_bg_1.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0_with_bg_1.png,1.0000,1.0000,1.0000,1.0000,0.9701,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0_with_bg_4.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_0.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3395_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3395_l_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3397_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3397_r_0_with_bg_2.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3443_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3443_r_0_with_bg_2.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_501_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_501_l_0_with_bg_2.png,1.0000,1.0000,1.0000,1.0000,0.9954,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_1.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3497_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3497_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3543_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3543_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3589_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3589_r_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0_with_bg_2.png,5.0000,0.0000,0.0000,0.0000,0.0000,5.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0_with_bg_5.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_155_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_155_r_0_with_bg_0.png,1.0000,1.0000,1.0000,1.0000,0.9834,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3629_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3629_r_0_with_bg_0.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3631_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3631_l_0_with_bg_0.png,1.0000,1.0000,1.0000,1.0000,0.9815,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3681_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3681_l_0_with_bg_0.png,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_1.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_3.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_4.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_5.png,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0_with_bg_1.png,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
