image,pixel_agreement,miou_proxy
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0_with_bg_5.png,0.9474,0.6133
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3849_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3849_r_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3903_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3903_r_0_with_bg_1.png,1.0000,0.5000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3903_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3903_r_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_587_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_587_l_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_587_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_587_l_0_with_bg_4.png,0.9938,0.4969
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0_with_bg_1.png,0.9871,0.4935
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0_with_bg_2.png,0.6048,0.3917
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_r_761_c_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_267_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_267_r_0_with_bg_2.png,0.9065,0.3022
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_267_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_267_r_0_with_bg_5.png,0.8314,0.4603
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_429_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_429_r_0_with_bg_2.png,0.7789,0.2596
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_429_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_429_r_0_with_bg_5.png,0.7989,0.4009
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_449_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_449_r_0_with_bg_2.png,0.9470,0.5315
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_449_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_449_r_0_with_bg_5.png,0.9979,0.4989
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_711_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_711_r_0_with_bg_2.png,0.8814,0.2938
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_711_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_761_fid_w_711_r_0_with_bg_5.png,0.8246,0.2749
MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_0_900000968_0/MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_0_900000968_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_0_900000968_0/MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_0_900000968_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_0_900000968_0/MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_0_900000968_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_2_1000010106_0/MUN6F7QKTJS66AABAAAAADY8_stripLight_mesh_sl_0_2_1000010106_0_with_bg_4.png,0.5476,0.2738
obj1/obj1_with_bg_0.png,0.9997,0.4998
obj1/obj1_with_bg_1.png,0.9994,0.6475
obj1/obj1_with_bg_2.png,1.0000,1.0000
obj1/obj1_with_bg_3.png,0.7663,0.3832
obj1/obj1_with_bg_4.png,0.9991,0.4664
obj1/obj1_with_bg_5.png,1.0000,1.0000
obj10/obj10_with_bg_0.png,0.9987,0.4993
obj10/obj10_with_bg_1.png,1.0000,1.0000
obj10/obj10_with_bg_3.png,1.0000,1.0000
obj10/obj10_with_bg_4.png,1.0000,1.0000
obj10/obj10_with_bg_5.png,1.0000,1.0000
obj11/obj11_with_bg_0.png,1.0000,1.0000
obj11/obj11_with_bg_1.png,1.0000,1.0000
obj11/obj11_with_bg_3.png,1.0000,1.0000
obj11/obj11_with_bg_4.png,0.7507,0.3857
obj11/obj11_with_bg_5.png,1.0000,1.0000
obj2/obj2_with_bg_0.png,0.8745,0.2915
obj2/obj2_with_bg_1.png,0.6750,0.3375
obj2/obj2_with_bg_2.png,0.7960,0.4809
obj2/obj2_with_bg_3.png,0.9386,0.4693
obj2/obj2_with_bg_4.png,0.9424,0.4712
obj2/obj2_with_bg_5.png,0.9610,0.4895
obj3/obj3_with_bg_0.png,1.0000,1.0000
obj3/obj3_with_bg_1.png,1.0000,1.0000
obj3/obj3_with_bg_2.png,1.0000,1.0000
obj3/obj3_with_bg_3.png,0.9520,0.2380
obj3/obj3_with_bg_4.png,0.9163,0.3681
obj3/obj3_with_bg_5.png,0.9780,0.3390
obj4/obj4_with_bg_0.png,1.0000,1.0000
obj4/obj4_with_bg_1.png,0.9969,0.4985
obj4/obj4_with_bg_2.png,1.0000,1.0000
obj4/obj4_with_bg_3.png,0.9968,0.4984
obj4/obj4_with_bg_4.png,0.9839,0.4919
obj4/obj4_with_bg_5.png,1.0000,1.0000
obj5/obj5_with_bg_0.png,1.0000,1.0000
obj5/obj5_with_bg_1.png,1.0000,1.0000
obj5/obj5_with_bg_2.png,1.0000,1.0000
obj5/obj5_with_bg_3.png,0.9968,0.4984
obj5/obj5_with_bg_4.png,1.0000,1.0000
obj5/obj5_with_bg_5.png,0.7255,0.3627
obj6/obj6_with_bg_0.png,0.9365,0.4683
obj6/obj6_with_bg_1.png,0.9990,0.4995
obj6/obj6_with_bg_2.png,0.5424,0.1808
obj6/obj6_with_bg_4.png,1.0000,1.0000
obj6/obj6_with_bg_5.png,0.9406,0.4703
obj7/obj7_with_bg_0.png,1.0000,1.0000
obj7/obj7_with_bg_2.png,1.0000,1.0000
obj7/obj7_with_bg_3.png,1.0000,1.0000
obj7/obj7_with_bg_4.png,1.0000,1.0000
obj7/obj7_with_bg_5.png,1.0000,1.0000
obj8/obj8_with_bg_0.png,0.9462,0.4731
obj8/obj8_with_bg_1.png,0.9986,0.4993
obj8/obj8_with_bg_2.png,0.5531,0.1844
obj8/obj8_with_bg_3.png,1.0000,1.0000
obj8/obj8_with_bg_4.png,1.0000,1.0000
obj8/obj8_with_bg_5.png,0.9467,0.4734
obj9/obj9_with_bg_0.png,0.5675,0.2837
obj9/obj9_with_bg_1.png,0.9923,0.4962
obj9/obj9_with_bg_2.png,1.0000,1.0000
obj9/obj9_with_bg_3.png,0.8460,0.4230
obj9/obj9_with_bg_4.png,1.0000,1.0000
obj9/obj9_with_bg_5.png,1.0000,1.0000
SM_00/SM_00_with_bg_0.png,0.9997,0.4998
SM_00/SM_00_with_bg_2.png,1.0000,1.0000
SM_00_obj10_0/SM_00_obj10_0_with_bg_0.png,1.0000,1.0000
SM_00_obj10_0/SM_00_obj10_0_with_bg_1.png,1.0000,1.0000
SM_00_obj10_0/SM_00_obj10_0_with_bg_2.png,0.9735,0.5549
SM_00_obj13_0/SM_00_obj13_0_with_bg_0.png,1.0000,1.0000
SM_00_obj13_0/SM_00_obj13_0_with_bg_1.png,0.9614,0.6281
SM_00_obj13_0/SM_00_obj13_0_with_bg_3.png,1.0000,1.0000
SM_00_obj13_0/SM_00_obj13_0_with_bg_4.png,1.0000,1.0000
SM_00_obj13_0/SM_00_obj13_0_with_bg_5.png,1.0000,1.0000
SM_00_obj14_0/SM_00_obj14_0_with_bg_0.png,1.0000,1.0000
SM_00_obj14_0/SM_00_obj14_0_with_bg_1.png,0.9507,0.6311
SM_00_obj14_0/SM_00_obj14_0_with_bg_2.png,1.0000,1.0000
SM_00_obj1_0/SM_00_obj1_0_with_bg_2.png,1.0000,1.0000
SM_00_obj1_0/SM_00_obj1_0_with_bg_4.png,1.0000,1.0000
SM_00_obj1_0/SM_00_obj1_0_with_bg_5.png,1.0000,1.0000
SM_00_obj1_14/SM_00_obj1_14_with_bg_3.png,0.9993,0.4997
SM_00_obj1_14/SM_00_obj1_14_with_bg_5.png,1.0000,1.0000
SM_00_obj20_0/SM_00_obj20_0_with_bg_0.png,0.9304,0.4502
SM_00_obj20_0/SM_00_obj20_0_with_bg_1.png,0.9700,0.3233
SM_00_obj20_0/SM_00_obj20_0_with_bg_2.png,0.9913,0.2478
SM_00_obj2_0/SM_00_obj2_0_with_bg_3.png,1.0000,1.0000
SM_00_obj2_0/SM_00_obj2_0_with_bg_4.png,0.9963,0.3321
SM_00_obj2_0/SM_00_obj2_0_with_bg_5.png,0.9108,0.5746
SM_00_obj34_0/SM_00_obj34_0_with_bg_0.png,0.9930,0.3925
SM_00_obj34_0/SM_00_obj34_0_with_bg_1.png,0.9663,0.4832
SM_00_obj34_0/SM_00_obj34_0_with_bg_4.png,1.0000,1.0000
SM_00_obj3_0/SM_00_obj3_0_with_bg_0.png,0.8558,0.4295
SM_00_obj3_0/SM_00_obj3_0_with_bg_2.png,0.9998,0.4999
SM_00_obj4_0/SM_00_obj4_0_with_bg_0.png,0.9709,0.9017
SM_00_obj4_0/SM_00_obj4_0_with_bg_1.png,0.9986,0.6501
SM_00_obj52_0/SM_00_obj52_0_with_bg_1.png,1.0000,1.0000
SM_00_obj52_0/SM_00_obj52_0_with_bg_2.png,0.8379,0.4297
SM_00_obj52_0/SM_00_obj52_0_with_bg_3.png,0.9994,0.6084
SM_00_obj5_0/SM_00_obj5_0_with_bg_2.png,0.9919,0.4959
SM_00_obj5_0/SM_00_obj5_0_with_bg_4.png,1.0000,1.0000
SM_00_obj5_0/SM_00_obj5_0_with_bg_5.png,1.0000,1.0000
SM_00_obj7_0/SM_00_obj7_0_with_bg_1.png,1.0000,1.0000
SM_00_obj7_0/SM_00_obj7_0_with_bg_3.png,1.0000,1.0000
SM_00_obj8_0/SM_00_obj8_0_with_bg_0.png,0.9918,0.6756
SM_00_obj8_0/SM_00_obj8_0_with_bg_1.png,0.9999,0.5000
SM_00_obj8_0/SM_00_obj8_0_with_bg_2.png,0.9994,0.4997
SM_01/SM_01_with_bg_0.png,1.0000,1.0000
SM_01/SM_01_with_bg_1.png,0.9563,0.3188
SM_01/SM_01_with_bg_2.png,1.0000,1.0000
SM_01_obj15_0/SM_01_obj15_0_with_bg_0.png,0.9988,0.3329
SM_01_obj15_0/SM_01_obj15_0_with_bg_1.png,0.9280,0.6051
SM_01_obj1_0/SM_01_obj1_0_with_bg_2.png,1.0000,1.0000
SM_01_obj1_0/SM_01_obj1_0_with_bg_3.png,1.0000,1.0000
SM_01_obj1_0/SM_01_obj1_0_with_bg_4.png,1.0000,1.0000
SM_01_obj1_13/SM_01_obj1_13_with_bg_1.png,1.0000,1.0000
SM_01_obj21_0/SM_01_obj21_0_with_bg_0.png,0.9341,0.5031
SM_01_obj21_0/SM_01_obj21_0_with_bg_1.png,0.9682,0.3227
SM_01_obj21_0/SM_01_obj21_0_with_bg_2.png,0.9893,0.2473
SM_01_obj2_0/SM_01_obj2_0_with_bg_0.png,0.9709,0.3236
SM_01_obj2_0/SM_01_obj2_0_with_bg_1.png,0.9884,0.4942
SM_01_obj2_0/SM_01_obj2_0_with_bg_3.png,1.0000,1.0000
SM_01_obj2_0/SM_01_obj2_0_with_bg_5.png,1.0000,1.0000
SM_01_obj35_0/SM_01_obj35_0_with_bg_0.png,0.9988,0.4994
SM_01_obj35_0/SM_01_obj35_0_with_bg_1.png,0.9661,0.2415
SM_01_obj35_0/SM_01_obj35_0_with_bg_2.png,0.9394,0.3131
SM_01_obj35_0/SM_01_obj35_0_with_bg_3.png,1.0000,1.0000
SM_01_obj35_0/SM_01_obj35_0_with_bg_4.png,0.9773,0.2443
SM_01_obj35_0/SM_01_obj35_0_with_bg_5.png,0.9712,0.8881
SM_01_obj3_0/SM_01_obj3_0_with_bg_1.png,0.9250,0.8335
SM_01_obj3_0/SM_01_obj3_0_with_bg_2.png,1.0000,1.0000
SM_01_obj3_0/SM_01_obj3_0_with_bg_4.png,0.9556,0.3194
SM_01_obj3_0/SM_01_obj3_0_with_bg_5.png,1.0000,1.0000
SM_01_obj42_0/SM_01_obj42_0_with_bg_3.png,0.9803,0.4901
SM_01_obj42_0/SM_01_obj42_0_with_bg_5.png,0.9991,0.4995
SM_01_obj4_0/SM_01_obj4_0_with_bg_1.png,0.9842,0.5936
SM_01_obj5_0/SM_01_obj5_0_with_bg_0.png,0.9710,0.4855
SM_01_obj5_0/SM_01_obj5_0_with_bg_2.png,1.0000,1.0000
SM_01_obj6_0/SM_01_obj6_0_with_bg_3.png,1.0000,1.0000
SM_01_obj6_0/SM_01_obj6_0_with_bg_4.png,1.0000,1.0000
SM_01_obj7_0/SM_01_obj7_0_with_bg_0.png,0.9487,0.5312
SM_01_obj7_0/SM_01_obj7_0_with_bg_1.png,1.0000,1.0000
SM_01_obj7_0/SM_01_obj7_0_with_bg_2.png,0.9976,0.3325
SM_01_obj7_0/SM_01_obj7_0_with_bg_3.png,1.0000,1.0000
SM_01_obj8_0/SM_01_obj8_0_with_bg_2.png,0.9967,0.4984
SM_01_obj8_0/SM_01_obj8_0_with_bg_5.png,0.9991,0.4995
SM_02/SM_02_with_bg_0.png,0.9992,0.4996
SM_02/SM_02_with_bg_1.png,0.9931,0.4966
SM_02/SM_02_with_bg_2.png,0.9961,0.4981
SM_02_obj16_0/SM_02_obj16_0_with_bg_0.png,0.9714,0.3238
SM_02_obj16_0/SM_02_obj16_0_with_bg_2.png,1.0000,1.0000
SM_02_obj1_0/SM_02_obj1_0_with_bg_0.png,0.9997,0.4998
SM_02_obj2_0/SM_02_obj2_0_with_bg_1.png,0.7587,0.3794
SM_02_obj2_0/SM_02_obj2_0_with_bg_3.png,1.0000,1.0000
SM_02_obj2_0/SM_02_obj2_0_with_bg_4.png,0.9867,0.4934
SM_02_obj36_0/SM_02_obj36_0_with_bg_0.png,0.9988,0.8626
SM_02_obj36_0/SM_02_obj36_0_with_bg_1.png,0.8849,0.4425
SM_02_obj36_0/SM_02_obj36_0_with_bg_4.png,1.0000,1.0000
SM_02_obj3_0/SM_02_obj3_0_with_bg_0.png,0.2265,0.0755
SM_02_obj44_0/SM_02_obj44_0_with_bg_0.png,1.0000,1.0000
SM_02_obj44_0/SM_02_obj44_0_with_bg_1.png,0.9978,0.4989
SM_02_obj4_0/SM_02_obj4_0_with_bg_2.png,1.0000,1.0000
SM_02_obj4_0/SM_02_obj4_0_with_bg_4.png,0.9277,0.3117
SM_02_obj4_0/SM_02_obj4_0_with_bg_5.png,1.0000,1.0000
SM_02_obj5_0/SM_02_obj5_0_with_bg_0.png,1.0000,1.0000
SM_02_obj5_0/SM_02_obj5_0_with_bg_1.png,1.0000,1.0000
SM_02_obj5_0/SM_02_obj5_0_with_bg_2.png,1.0000,1.0000
SM_02_obj5_0/SM_02_obj5_0_with_bg_5.png,1.0000,1.0000
SM_02_obj6_0/SM_02_obj6_0_with_bg_0.png,1.0000,1.0000
SM_02_obj6_0/SM_02_obj6_0_with_bg_1.png,0.9821,0.3274
SM_02_obj6_0/SM_02_obj6_0_with_bg_2.png,0.9246,0.4623
SM_02_obj6_0/SM_02_obj6_0_with_bg_3.png,1.0000,1.0000
SM_02_obj6_0/SM_02_obj6_0_with_bg_4.png,1.0000,1.0000
SM_02_obj6_0/SM_02_obj6_0_with_bg_5.png,0.9991,0.4996
SM_02_obj7_0/SM_02_obj7_0_with_bg_0.png,0.9356,0.4429
SM_02_obj7_0/SM_02_obj7_0_with_bg_1.png,0.9683,0.3277
SM_02_obj7_0/SM_02_obj7_0_with_bg_2.png,0.9976,0.2494
SM_02_obj9_0/SM_02_obj9_0_with_bg_0.png,0.9487,0.4743
SM_02_obj9_0/SM_02_obj9_0_with_bg_3.png,1.0000,1.0000
SM_03/SM_03_with_bg_3.png,1.0000,1.0000
SM_03/SM_03_with_bg_4.png,1.0000,1.0000
SM_03/SM_03_with_bg_5.png,1.0000,1.0000
SM_03_obj10_1/SM_03_obj10_1_with_bg_0.png,1.0000,1.0000
SM_03_obj1_0/SM_03_obj1_0_with_bg_0.png,0.9449,0.2844
SM_03_obj2_0/SM_03_obj2_0_with_bg_0.png,1.0000,1.0000
SM_03_obj2_0/SM_03_obj2_0_with_bg_1.png,1.0000,1.0000
SM_03_obj2_0/SM_03_obj2_0_with_bg_2.png,1.0000,1.0000
SM_03_obj2_0/SM_03_obj2_0_with_bg_4.png,1.0000,1.0000
SM_03_obj2_0/SM_03_obj2_0_with_bg_5.png,0.9996,0.4998
SM_03_obj2_1/SM_03_obj2_1_with_bg_0.png,0.9344,0.6937
SM_03_obj2_1/SM_03_obj2_1_with_bg_2.png,0.9999,0.5000
SM_03_obj3_0/SM_03_obj3_0_with_bg_0.png,1.0000,1.0000
SM_03_obj3_0/SM_03_obj3_0_with_bg_2.png,0.9997,0.6675
SM_03_obj51_0/SM_03_obj51_0_with_bg_0.png,0.9885,0.3595
SM_03_obj51_0/SM_03_obj51_0_with_bg_2.png,1.0000,1.0000
SM_03_obj51_0/SM_03_obj51_0_with_bg_3.png,1.0000,1.0000
SM_03_obj51_0/SM_03_obj51_0_with_bg_5.png,0.7514,0.3757
SM_03_obj5_0/SM_03_obj5_0_with_bg_2.png,0.9968,0.4984
SM_04/SM_04_with_bg_3.png,0.8267,0.2756
SM_04/SM_04_with_bg_5.png,0.6879,0.2300
SM_04_obj1_0/SM_04_obj1_0_with_bg_0.png,0.9993,0.4996
SM_04_obj1_0/SM_04_obj1_0_with_bg_1.png,0.9996,0.4998
SM_04_obj1_0/SM_04_obj1_0_with_bg_2.png,0.9997,0.4999
SM_04_obj1_0/SM_04_obj1_0_with_bg_4.png,0.8416,0.5839
SM_04_obj2_0/SM_04_obj2_0_with_bg_0.png,0.9991,0.4995
SM_04_obj2_0/SM_04_obj2_0_with_bg_1.png,0.9947,0.4973
SM_04_obj2_0/SM_04_obj2_0_with_bg_3.png,1.0000,1.0000
SM_04_obj2_0/SM_04_obj2_0_with_bg_4.png,1.0000,1.0000
SM_04_obj3_0/SM_04_obj3_0_with_bg_0.png,0.9005,0.3612
SM_04_obj3_0/SM_04_obj3_0_with_bg_1.png,0.9930,0.9752
SM_04_obj43_0/SM_04_obj43_0_with_bg_1.png,1.0000,1.0000
SM_04_obj43_0/SM_04_obj43_0_with_bg_2.png,1.0000,1.0000
SM_04_obj43_0/SM_04_obj43_0_with_bg_4.png,0.8574,0.4523
SM_04_obj43_0/SM_04_obj43_0_with_bg_5.png,0.9993,0.4997
SM_04_obj4_0/SM_04_obj4_0_with_bg_2.png,0.9999,0.3333
SM_04_obj4_0/SM_04_obj4_0_with_bg_4.png,1.0000,1.0000
SM_04_obj4_0/SM_04_obj4_0_with_bg_5.png,0.9920,0.4960
SM_04_obj6_0/SM_04_obj6_0_with_bg_0.png,0.8609,0.3921
SM_04_obj6_0/SM_04_obj6_0_with_bg_1.png,0.8061,0.4253
SM_04_obj7_0/SM_04_obj7_0_with_bg_0.png,0.7835,0.2196
SM_04_obj7_0/SM_04_obj7_0_with_bg_1.png,0.7326,0.5027
SM_04_obj7_0/SM_04_obj7_0_with_bg_2.png,1.0000,1.0000
SM_04_obj7_0/SM_04_obj7_0_with_bg_3.png,0.5893,0.4112
SM_04_obj7_0/SM_04_obj7_0_with_bg_4.png,0.7003,0.5368
SM_04_obj9_0/SM_04_obj9_0_with_bg_0.png,0.9486,0.3162
SM_04_obj9_0/SM_04_obj9_0_with_bg_1.png,1.0000,1.0000
SM_04_obj9_0/SM_04_obj9_0_with_bg_2.png,1.0000,1.0000
SM_04_obj9_0/SM_04_obj9_0_with_bg_4.png,0.9324,0.4662
SM_04_obj9_0/SM_04_obj9_0_with_bg_5.png,1.0000,1.0000
SM_05/SM_05_with_bg_1.png,1.0000,1.0000
SM_05/SM_05_with_bg_2.png,1.0000,1.0000
SM_05_obj1_0/SM_05_obj1_0_with_bg_0.png,1.0000,1.0000
SM_05_obj1_0/SM_05_obj1_0_with_bg_2.png,1.0000,1.0000
SM_05_obj1_0/SM_05_obj1_0_with_bg_3.png,1.0000,1.0000
SM_05_obj46_0/SM_05_obj46_0_with_bg_0.png,1.0000,1.0000
SM_05_obj46_0/SM_05_obj46_0_with_bg_2.png,0.9994,0.4997
SM_05_obj4_0/SM_05_obj4_0_with_bg_0.png,1.0000,1.0000
SM_05_obj4_0/SM_05_obj4_0_with_bg_1.png,0.9996,0.4998
SM_05_obj4_0/SM_05_obj4_0_with_bg_2.png,0.9843,0.3369
SM_05_obj4_0/SM_05_obj4_0_with_bg_5.png,1.0000,1.0000
SM_05_obj6_0/SM_05_obj6_0_with_bg_0.png,1.0000,1.0000
SM_05_obj6_0/SM_05_obj6_0_with_bg_1.png,1.0000,1.0000
SM_05_obj6_0/SM_05_obj6_0_with_bg_2.png,1.0000,1.0000
SM_05_obj6_0/SM_05_obj6_0_with_bg_4.png,0.9714,0.1952
SM_05_obj7_0/SM_05_obj7_0_with_bg_0.png,1.0000,1.0000
SM_05_obj7_0/SM_05_obj7_0_with_bg_2.png,0.9974,0.4987
SM_05_obj7_0/SM_05_obj7_0_with_bg_4.png,1.0000,1.0000
SM_05_obj7_0/SM_05_obj7_0_with_bg_5.png,1.0000,1.0000
SM_06/SM_06_with_bg_0.png,1.0000,1.0000
SM_06/SM_06_with_bg_1.png,1.0000,1.0000
SM_06/SM_06_with_bg_2.png,0.9977,0.4989
SM_06_obj47_0/SM_06_obj47_0_with_bg_1.png,1.0000,1.0000
SM_06_obj4_0/SM_06_obj4_0_with_bg_0.png,1.0000,1.0000
SM_06_obj4_0/SM_06_obj4_0_with_bg_1.png,1.0000,1.0000
SM_06_obj4_0/SM_06_obj4_0_with_bg_2.png,1.0000,1.0000
SM_06_obj4_0/SM_06_obj4_0_with_bg_3.png,1.0000,1.0000
SM_06_obj4_0/SM_06_obj4_0_with_bg_4.png,1.0000,1.0000
SM_06_obj4_0/SM_06_obj4_0_with_bg_5.png,1.0000,1.0000
SM_06_obj5_2/SM_06_obj5_2_with_bg_0.png,1.0000,1.0000
SM_06_obj5_2/SM_06_obj5_2_with_bg_2.png,0.9953,0.7845
SM_06_obj8_0/SM_06_obj8_0_with_bg_0.png,0.8459,0.2115
SM_06_obj8_0/SM_06_obj8_0_with_bg_1.png,0.9061,0.5340
SM_06_obj8_0/SM_06_obj8_0_with_bg_2.png,1.0000,1.0000
SM_06_obj8_0/SM_06_obj8_0_with_bg_3.png,0.4159,0.2601
SM_06_obj8_0/SM_06_obj8_0_with_bg_4.png,0.4593,0.1491
SM_06_obj9_0/SM_06_obj9_0_with_bg_1.png,1.0000,1.0000
SM_06_obj9_0/SM_06_obj9_0_with_bg_2.png,0.9971,0.4985
SM_06_obj9_0/SM_06_obj9_0_with_bg_5.png,1.0000,1.0000
SM_07/SM_07_with_bg_0.png,1.0000,1.0000
SM_07/SM_07_with_bg_1.png,0.9997,0.4999
SM_07/SM_07_with_bg_2.png,0.9978,0.3326
SM_07_obj10_0/SM_07_obj10_0_with_bg_2.png,0.9977,0.4989
SM_07_obj10_0/SM_07_obj10_0_with_bg_4.png,0.9625,0.3208
SM_07_obj39_0/SM_07_obj39_0_with_bg_0.png,0.9973,0.4987
SM_07_obj39_0/SM_07_obj39_0_with_bg_1.png,1.0000,1.0000
SM_07_obj39_0/SM_07_obj39_0_with_bg_2.png,1.0000,1.0000
SM_07_obj39_0/SM_07_obj39_0_with_bg_3.png,0.9428,0.5345
SM_08/SM_08_with_bg_0.png,1.0000,1.0000
SM_08/SM_08_with_bg_1.png,0.9668,0.3223
SM_08/SM_08_with_bg_2.png,1.0000,1.0000
SM_08_obj11_0/SM_08_obj11_0_with_bg_2.png,0.9428,0.3143
SM_08_obj11_0/SM_08_obj11_0_with_bg_4.png,1.0000,1.0000
SM_08_obj49_0/SM_08_obj49_0_with_bg_5.png,0.9814,0.2219
SM_09/SM_09_with_bg_0.png,0.9974,0.3325
SM_09/SM_09_with_bg_1.png,1.0000,1.0000
SM_09/SM_09_with_bg_2.png,0.9987,0.5393
SM_09_obj2_0/SM_09_obj2_0_with_bg_2.png,0.9960,0.4980
SM_09_obj2_0/SM_09_obj2_0_with_bg_5.png,0.9986,0.4993
SM_09_obj41_0/SM_09_obj41_0_with_bg_1.png,1.0000,1.0000
SM_09_obj4_0/SM_09_obj4_0_with_bg_0.png,0.9993,0.4996
SM_09_obj4_0/SM_09_obj4_0_with_bg_2.png,1.0000,1.0000
SM_10/SM_10_with_bg_0.png,1.0000,1.0000
SM_10/SM_10_with_bg_2.png,0.9992,0.4996
SM_100/SM_100_with_bg_0.png,0.9509,0.2377
SM_100/SM_100_with_bg_1.png,1.0000,1.0000
SM_100/SM_100_with_bg_2.png,1.0000,1.0000
SM_101/SM_101_with_bg_0.png,1.0000,1.0000
SM_101/SM_101_with_bg_1.png,0.9996,0.4998
SM_101/SM_101_with_bg_2.png,1.0000,1.0000
SM_101/SM_101_with_bg_3.png,1.0000,1.0000
SM_101/SM_101_with_bg_5.png,1.0000,1.0000
SM_102/SM_102_with_bg_0.png,0.9999,0.4999
SM_102/SM_102_with_bg_1.png,0.9803,0.4902
SM_102/SM_102_with_bg_2.png,0.9517,0.4759
SM_102/SM_102_with_bg_3.png,0.9490,0.2373
SM_102/SM_102_with_bg_4.png,0.9970,0.3323
SM_102/SM_102_with_bg_5.png,0.9978,0.4989
SM_103/SM_103_with_bg_0.png,1.0000,1.0000
SM_103/SM_103_with_bg_1.png,0.9722,0.2431
SM_104/SM_104_with_bg_0.png,1.0000,1.0000
SM_104/SM_104_with_bg_1.png,0.9555,0.3185
SM_104/SM_104_with_bg_2.png,0.9938,0.4969
